Bag Number,Site,Date,Locality,Latitude,Longitude,Collector,Unique ID,Method(nocolor),Method,Warming,Plant Species,Order,Family,Genus,Species,Sex,Notes,Location
302,"Alexandra Fiord, Nunavut",2012-07-22,Willow,78.875,-75.799,S. Robinson,UBC:GH:3219,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
302,"Alexandra Fiord, Nunavut",2012-07-22,Willow,78.875,-75.799,S. Robinson,UBC:GH:3220,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
283,"Alexandra Fiord, Nunavut",2012-07-20,Willow,78.875,-75.799,S. Robinson,UBC:GH:3230,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
238,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3246,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
238,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3247,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
238,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3275,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
238,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3280,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
238,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3282,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
238,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3287,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
238,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3288,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
238,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3289,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:329,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.2
238,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3290,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
252,"Alexandra Fiord, Nunavut",2012-07-17,Willow,78.875,-75.799,C. G-Gaito,UBC:GH:3296,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
93,"Alexandra Fiord, Nunavut",2012-07-02,Willow,78.875,-75.799,S. Robinson,UBC:GH:33,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.2
377,"Alexandra Fiord, Nunavut",2012-08-04,Willow,78.875,-75.799,S. Robinson,UBC:GH:3303,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
377,"Alexandra Fiord, Nunavut",2012-08-04,Willow,78.875,-75.799,S. Robinson,UBC:GH:3306,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:331,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
377,"Alexandra Fiord, Nunavut",2012-08-04,Willow,78.875,-75.799,S. Robinson,UBC:GH:3310,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
261,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3325,Bowl Trap,Bowl Trap Blue,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:334,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.3
342,"Alexandra Fiord, Nunavut",2012-07-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:3348,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:337,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.1
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3385,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3388,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3389,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3391,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3392,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3397,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
93,"Alexandra Fiord, Nunavut",2012-07-02,Willow,78.875,-75.799,S. Robinson,UBC:GH:34,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:340,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3405,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:342,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3424,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3428,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3429,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:343,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3430,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3434,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3440,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
239,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3444,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3449,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:345,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.1
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3450,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3453,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3455,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3458,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3459,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3461,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3462,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3464,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
234,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3465,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:347,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,Greg's Synoptic Collection
265,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3474,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
265,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3475,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
265,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3478,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
265,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3483,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
265,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3487,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
265,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3488,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
265,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3490,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
93,"Alexandra Fiord, Nunavut",2012-07-02,Willow,78.875,-75.799,S. Robinson,UBC:GH:35,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:350,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.1
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:353,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
286,"Alexandra Fiord, Nunavut",2012-07-20,Willow,78.875,-75.799,S. Robinson,UBC:GH:3530,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
286,"Alexandra Fiord, Nunavut",2012-07-20,Willow,78.875,-75.799,S. Robinson,UBC:GH:3532,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
286,"Alexandra Fiord, Nunavut",2012-07-20,Willow,78.875,-75.799,S. Robinson,UBC:GH:3533,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
286,"Alexandra Fiord, Nunavut",2012-07-20,Willow,78.875,-75.799,S. Robinson,UBC:GH:3539,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:354,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
236,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3542,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
236,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3548,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
236,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3555,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
236,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3557,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
236,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3558,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
300,"Alexandra Fiord, Nunavut",2012-07-22,Willow,78.875,-75.799,S. Robinson,UBC:GH:3564,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:357,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.3
300,"Alexandra Fiord, Nunavut",2012-07-22,Willow,78.875,-75.799,S. Robinson,UBC:GH:3571,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
300,"Alexandra Fiord, Nunavut",2012-07-22,Willow,78.875,-75.799,S. Robinson,UBC:GH:3573,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
300,"Alexandra Fiord, Nunavut",2012-07-22,Willow,78.875,-75.799,S. Robinson,UBC:GH:3574,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:358,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
391,"Alexandra Fiord, Nunavut",2012-08-07,Willow,78.875,-75.799,S. Robinson,UBC:GH:3582,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:359,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.1
391,"Alexandra Fiord, Nunavut",2012-08-07,Willow,78.875,-75.799,S. Robinson,UBC:GH:3590,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
391,"Alexandra Fiord, Nunavut",2012-08-07,Willow,78.875,-75.799,S. Robinson,UBC:GH:3591,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
375,"Alexandra Fiord, Nunavut",2012-08-04,Willow,78.875,-75.799,S. Robinson,UBC:GH:3596,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
93,"Alexandra Fiord, Nunavut",2012-07-02,Willow,78.875,-75.799,S. Robinson,UBC:GH:36,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
375,"Alexandra Fiord, Nunavut",2012-08-04,Willow,78.875,-75.799,S. Robinson,UBC:GH:3600,Bowl Trap,Bowl Trap White,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:361,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.3
285,"Alexandra Fiord, Nunavut",2012-07-20,Willow,78.875,-75.799,S. Robinson,UBC:GH:3613,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
285,"Alexandra Fiord, Nunavut",2012-07-20,Willow,78.875,-75.799,S. Robinson,UBC:GH:3614,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:362,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.1
262,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3624,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
262,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3626,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.2
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:364,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.3
262,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3641,Bowl Trap,Bowl Trap Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
263,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3643,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.3
263,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3648,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
263,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3649,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:365,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
263,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3651,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
263,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3653,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,Greg's Synoptic Collection
263,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3654,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
263,"Alexandra Fiord, Nunavut",2012-07-18,Willow,78.875,-75.799,S. Robinson,UBC:GH:3665,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3669,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3670,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3672,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.2
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3674,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3677,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3678,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,109.2
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3679,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:368,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3681,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3682,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3687,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.2
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3688,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.1
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:369,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.3
246,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3691,Panfall,Panfall Yellow,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
378,"Alexandra Fiord, Nunavut",2012-08-04,Willow,78.875,-75.799,S. Robinson,UBC:GH:3698,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
378,"Alexandra Fiord, Nunavut",2012-08-04,Willow,78.875,-75.799,S. Robinson,UBC:GH:3699,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
93,"Alexandra Fiord, Nunavut",2012-07-02,Willow,78.875,-75.799,S. Robinson,UBC:GH:37,Bowl Trap,Bowl Trap Blue,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.2
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:370,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.3
378,"Alexandra Fiord, Nunavut",2012-08-04,Willow,78.875,-75.799,S. Robinson,UBC:GH:3702,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
378,"Alexandra Fiord, Nunavut",2012-08-04,Willow,78.875,-75.799,S. Robinson,UBC:GH:3703,Bowl Trap,Bowl Trap White,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:372,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:374,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,M,NA,90.3
354,"Alexandra Fiord, Nunavut",2012-07-31,Willow,78.875,-75.799,S. Robinson,UBC:GH:3747,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,Phaonia,NA,F,NA,NA
79,"Alexandra Fiord, Nunavut",2012-06-30,Willow,78.875,-75.799,S. Robinson,UBC:GH:375,Bowl Trap,Bowl Trap Yellow,Control,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
235,"Alexandra Fiord, Nunavut",2012-07-16,Willow,78.875,-75.799,S. Robinson,UBC:GH:3752,Bowl Trap,Bowl Trap Blue,OTC,NA,Diptera,Muscidae,Phaonia,NA,F,NA,NA
